"DATE","tmax","tmin","rain","wind","relative_humidity","atm_trans","Kdown_direct","Kdown_diffuse","vpd"
1982-11-16,7.9,-2.3,0,1.61,0.61,0.72215,9882,2916,436
1982-11-17,11.6,0.2,0,1.31,0.7,0.38663,1191.6,5605.2,384
1982-11-18,13.4,4.5,0,1.32,0.78,0.37071,1918.8,4546.8,426
1982-11-19,9.9,6.4,0,1.83,0.9,0.12606,284.4,1897.2,126
1982-11-20,10.2,8.9,0.0053,2.19,0.97,0.07504,14.4,1274.4,6
1982-11-21,17.6,9.4,0,1.36,0.91,0.45001,3549.6,4122,355
1982-11-22,15.5,7.2,0.0048,0.95,0.94,0.20548,421.2,3056.4,68
1982-11-23,19.4,9.5,0,1.24,0.91,0.41387,2894.4,4060.8,410
1982-11-24,14.9,4.4,0.0015,4.63,0.78,0.40703,2419.2,4374,444
1982-11-25,7.8,-2.8,0,1.78,0.58,0.69141,8276.4,3186,458
1982-11-26,15,-0.8,0,1.79,0.67,0.59581,6469.2,3344.4,592
1982-11-27,10.2,5.7,0.0014,2.55,0.78,0.3849,2617.2,3682.8,292
1982-11-28,6.1,1.8,0.0124,2.38,0.92,0.04581,0,745.2,6
1982-11-29,16,3.6,0.0113,2.81,0.86,0.6506,7333.2,3189.6,486
1982-11-30,16.7,1.4,0,2.01,0.82,0.62182,6418.8,3582,489
1982-12-01,18.3,8.8,0.0085,2.13,0.91,0.27253,550.8,3808.8,207
1982-12-02,20,9,0,1.66,0.92,0.57571,5356.8,3805.2,345
1982-12-03,18.8,13.7,0.0011,2.31,0.94,0.29961,1879.2,2865.6,257
1982-12-04,21.2,14.9,0,2.6,0.87,0.49583,3787.2,4028.4,590
1982-12-05,19.9,12.1,2e-04,3.44,0.92,0.21242,306,3027.6,280
1982-12-06,18.2,11.2,0.0019,3.57,0.79,0.55515,4399.2,4276.8,633
1982-12-07,11.7,2.8,0,2.47,0.62,0.6926,8236.8,2545.2,572
1982-12-08,10.6,2.1,0,1.54,0.59,0.6972,8276.4,2538,551
1982-12-09,6.9,-0.6,0,3.25,0.7,0.48531,3240,4262.4,343
1982-12-10,5.3,-4.3,0,1.84,0.66,0.55898,4867.2,3747.6,307
1982-12-11,6.9,1.1,0.0026,1.9,0.87,0.10377,28.8,1566,66
1982-12-12,3.8,-5.2,0.0253,3.21,0.84,0.52674,3729.6,4345.2,179
1982-12-13,-1.5,-20.1,0,2.02,0.7,0.72586,8226,2876.4,192
1982-12-14,3.8,-11.6,0,2.15,0.63,0.7103,8028,2815.2,256
1982-12-15,5.6,-8.2,0,2.39,0.8,0.31842,1512,3340.8,100
1982-12-16,10.6,3,0.0251,3.86,0.85,0.57834,4903.2,3898.8,289
1982-12-17,4.1,0.9,0,3.72,0.67,0.49727,3247.2,4312.8,316
1982-12-18,3.7,-4.8,0,1.63,0.67,0.63038,6253.2,3322.8,298
1982-12-19,2.1,-4.1,0.0045,2.09,0.79,0.2013,486,2570.4,101
1982-12-20,4.1,-1.4,0,4.69,0.79,0.55516,4294.8,4132.8,260
1982-12-21,2.2,-5.5,0,3.39,0.74,0.67888,6998.4,3308.4,237
1982-12-22,5.1,-4.6,0,1.82,0.67,0.6862,7887.6,2534.4,263
1982-12-23,10.5,-0.9,3e-04,1.76,0.78,0.45075,3484.8,3366,295
1982-12-24,15.9,2.2,0,2.36,0.79,0.5885,6008.4,2944.8,364
1982-12-25,17.7,8.3,7e-04,3.05,0.93,0.22097,504,2862,207
1982-12-26,18.4,13.8,0.0025,2.68,0.95,0.21472,907.2,2368.8,133
1982-12-27,14.8,9.5,0.004,1.59,0.94,0.11258,21.6,1699.2,137
1982-12-28,15.8,10.2,0.0038,3.59,0.94,0.21151,291.6,2948.4,125
1982-12-29,15.8,7.1,0.001,3.14,0.77,0.23116,140.4,3409.2,411
1982-12-30,6.2,-1.9,0,2.46,0.59,0.55669,5227.2,3344.4,377
1982-12-31,5.4,-0.7,0,1.39,0.66,0.35315,2361.6,3092.4,299
1983-01-01,9.2,-1.1,0,1.69,0.81,0.48745,3114,4438.8,325
1983-01-02,5.5,0.7,0.0023,1.36,0.89,0.10511,28.8,1605.6,70
1983-01-03,7,-0.2,0.0043,1.9,0.81,0.652,7502.4,2674.8,340
1983-01-04,3.8,-3,0,1.94,0.62,0.69988,8456.4,2512.8,331
1983-01-05,4,-3.1,4e-04,1.24,0.76,0.16626,363.6,2253.6,144
1983-01-06,8.9,-2.5,0,2.41,0.78,0.61601,6321.6,3420,351
1983-01-07,10.7,-0.7,0,3.43,0.73,0.62775,6584.4,3391.2,416
1983-01-08,7.7,-1.3,0,2.05,0.66,0.63988,7214.4,3006,436
1983-01-09,3.7,0.5,0.0016,1.97,0.71,0.19998,46.8,3164.4,213
1983-01-10,6.8,2.7,0.0039,1.3,0.96,0.08472,10.8,1357.2,0
1983-01-11,9.2,0.3,2e-04,2.72,0.82,0.68068,8157.6,2898,395
1983-01-12,4.5,-0.7,0,4.65,0.55,0.60851,5738.4,4204.8,344
1983-01-13,4.7,-2.8,0,3.12,0.48,0.61872,6962.4,3211.2,366
1983-01-14,8,-3.4,0,2.12,0.68,0.69783,8967.6,2581.2,401
1983-01-15,3.4,-1.2,0,4.26,0.73,0.48856,3153.6,4986,324
1983-01-16,0.4,-5.5,0,5.64,0.52,0.7187,9558,2498.4,312
1983-01-17,2.1,-5.9,0,3.26,0.55,0.40572,2502,4352.4,298
1983-01-18,-1.6,-9.8,0,4.71,0.49,0.74169,9921.6,2700,241
1983-01-19,-1.2,-11.3,0,4.16,0.41,0.73871,10000.8,2664,309
1983-01-20,-0.2,-9.7,0,1.64,0.43,0.52014,3243.6,5742,361
1983-01-21,-0.2,-4.3,0.0016,2.92,0.38,0.18941,50.4,3247.2,310
1983-01-22,0.8,-2.5,0.0206,2.83,0.86,0.08493,3.6,1486.8,52
1983-01-23,4.9,0.7,0.011,1.2,0.99,0.16442,511.2,2397.6,18
1983-01-24,4.5,-1.1,0,3.51,0.85,0.56368,5209.2,4845.6,223
1983-01-25,4.7,-3.1,0,2.43,0.78,0.51595,4921.2,4359.6,236
1983-01-26,4.5,-4.1,0,1.95,0.77,0.62072,6724.8,4536,225
1983-01-27,5.4,-0.4,0,1.51,0.77,0.48003,3790.8,4993.2,169
1983-01-28,7.8,0.1,0,2.29,0.76,0.67632,9352.8,3132,358
1983-01-29,10,-1.1,0,1.48,0.75,0.68891,9622.8,3207.6,352
1983-01-30,11.9,0.4,7e-04,2.71,0.89,0.36226,2962.8,3844.8,187
1983-01-31,11.4,-1.2,0,2.67,0.78,0.58964,6706.8,4474.8,470
1983-02-01,7.7,-1.2,1e-04,1.87,0.81,0.29552,1054.8,4600.8,256
1983-02-02,13.1,4.9,0.0369,3.2,0.96,0.07306,7.2,1404,22
1983-02-03,9.7,1.4,0,3.76,0.79,0.46881,3848.4,5292,380
1983-02-04,2.9,-2.5,0,5.51,0.48,0.73605,11566.8,2919.6,361
1983-02-05,3,-6.1,0,2.89,0.48,0.63218,7092,5468.4,380
1983-02-06,0,-2.2,0.013,1.65,0.77,0.13586,64.8,2660.4,60
1983-02-07,3.2,-3.3,0,3.22,0.82,0.6778,8467.2,5259.6,245
1983-02-08,2.6,-4.3,0,4.73,0.64,0.75651,12312,3157.2,294
1983-02-09,6.9,-6.2,0,1.85,0.57,0.67338,9579.6,4323.6,404
1983-02-10,1.3,-0.7,0.0062,1.72,0.79,0.14781,28.8,3052.8,82
1983-02-11,-0.8,-4.5,0.037,3.49,0.87,0.19135,219.6,3808.8,103
1983-02-12,4.6,-9.7,0,1.61,0.77,0.73509,11566.8,4060.8,260
1983-02-13,1.9,-8,0,1.18,0.78,0.65331,7520.4,6505.2,204
1983-02-14,4.4,-6.5,0.0015,2.55,0.78,0.22018,61.2,4712.4,155
1983-02-15,10.3,-6.3,0,2.56,0.77,0.7322,11790,4240.8,389
1983-02-16,7.6,-3.2,0,1.49,0.82,0.66773,8852.4,5911.2,221.82
1983-02-17,10,1.4,0,1.99,0.79,0.62395,7754.4,6177.6,346.36
1983-02-18,9.5,-2.9,0,2.31,0.7,0.64005,8902.8,5529.6,480.91
1983-02-19,12.5,0.7,0,0.91,0.62,0.7266,13086,3459.6,540.91
1983-02-20,8.3,1.1,0,1.8,0.7,0.71874,13078.8,3448.8,320
1983-02-21,17.2,1,0,1.42,0.65,0.71733,13208.4,3448.8,709.09
1983-02-22,17.9,-0.9,0,1.99,0.73,0.6095,7484.4,6807.6,818.18
1983-02-23,14.7,6,0.0114,2.67,0.85,0.34087,3582,4489.2,296.67
1983-02-24,9.2,-1.4,0.0052,2.06,0.86,0.24332,1310.4,4507.2,145
1983-02-25,6.3,0.8,0.002,3.25,0.78,0.63691,10191.6,5184,353.33
1983-02-26,5,-3.3,0,4.04,0.47,0.76344,15026.4,3582,415.83
1983-02-27,7.5,-3.6,0,1.9,0.47,0.74943,14331.6,4111.2,515.83
1983-02-28,9,-1.1,0,1.76,0.6,0.33269,1767.6,6498,375.83
1983-03-01,11.2,4.7,0.0078,3.01,0.85,0.26079,558,5983.2,150
1983-03-02,14.4,3.9,0,4.9,0.49,0.74688,15264,3646.8,858.33
1983-03-03,19.4,0.3,0,2.54,0.64,0.71864,14518.8,3848.4,881.67
1983-03-04,24.1,3,0,2.24,0.65,0.69229,13392,4467.6,1225.83
1983-03-05,20.2,8.6,0,2.6,0.67,0.55415,9165.6,5263.2,718.33
1983-03-06,15,11.4,0.0165,3.61,0.94,0.08672,75.6,2203.2,10.83
1983-03-07,20.7,12.7,0.0028,1.94,0.9,0.37684,3142.8,6850.8,420
1983-03-08,15.4,12,0.0176,1.7,0.99,0.12053,255.6,2970,5
1983-03-09,11.5,8.8,0.0043,1.43,0.99,0.13279,180,3405.6,19.17
1983-03-10,9.6,3.9,0.0056,2.2,0.89,0.3162,2548.8,6066,200
1983-03-11,8.5,1.8,0.0036,4.57,0.74,0.50987,7322.4,6692.4,387.5
1983-03-12,6.9,0.3,0,6.89,0.6,0.73405,15861.6,4492.8,420
1983-03-13,13.2,0.8,0,5.13,0.45,0.72976,15548.4,4863.6,724.17
1983-03-14,16,-1.1,1e-04,2.16,0.66,0.48846,5126.4,8654.4,695
1983-03-15,21.1,3.3,0,2.52,0.73,0.7323,16830,4006.8,968.33
1983-03-16,14.5,4.9,0,2.67,0.6,0.51889,4946.4,9943.2,607.5
1983-03-17,8.7,3.2,0.0068,3.95,0.79,0.0642,129.6,1728,45
1983-03-18,9.7,4.9,0.0369,4.21,1,0.07539,28.8,2170.8,0
1983-03-19,11.9,9.1,0.0193,4.2,0.84,0.36128,3261.6,7365.6,386.67
1983-03-20,18.6,3.6,0,3.59,0.64,0.68797,15051.6,5349.6,802.5
1983-03-21,13.5,6.1,0.0096,4.18,0.77,0.57374,9694.8,7455.6,474.17
1983-03-22,5.1,-0.1,0,5.87,0.48,0.65693,12240,7552.8,435
1983-03-23,7.5,-2.4,0,4,0.47,0.64483,12063.6,7516.8,507.5
1983-03-24,3.8,-2.8,0,2.08,0.5,0.31412,612,9000,384.17
1983-03-25,10.3,-0.3,0,2.84,0.44,0.72353,16423.2,5886,627.5
1983-03-26,11.1,-1.4,0,2.38,0.49,0.73932,17733.6,5234.4,670
1983-03-27,8.7,2.5,0.0174,2.94,0.82,0.07661,86.4,2311.2,4.17
1983-03-28,12.2,1.8,0,3.8,0.8,0.60701,12164.4,6973.2,502.5
1983-03-29,10.8,2.2,0,4.63,0.63,0.63495,12996,7167.6,522.5
1983-03-30,12.2,-1.2,0,1.87,0.65,0.58171,10652.4,7952.4,527.5
1983-03-31,7.9,3.4,0.0122,1.53,0.87,0.16296,244.8,5004,85.83
1983-04-01,14.1,0.2,0,1.36,0.77,0.54523,8751.6,8931.6,598.33
1983-04-02,11.5,5.6,0.023,3.87,0.88,0.10881,90,3463.2,50.83
1983-04-03,14.2,3.6,0.0031,3.08,0.82,0.38711,5216.4,7509.6,518.33
1983-04-04,16.8,3.1,0,3.17,0.64,0.71657,18313.2,5400,759.17
1983-04-05,15.3,5.1,0.0014,1.27,0.73,0.26425,698.4,8103.6,356.15
1983-04-06,19.6,8.3,0.0026,1.34,0.87,0.3489,3340.8,8355.6,344.62
1983-04-07,17,9.8,0.0092,1.21,0.97,0.1813,421.2,5695.2,37.69
1983-04-08,19.3,12.2,0.0039,1.4,0.95,0.21486,460.8,6832.8,190.77
1983-04-09,16.1,12,0.0282,1.82,0.99,0.07969,18,2703.6,5.38
1983-04-10,17.4,10.8,0.0308,2.96,0.76,0.62193,15451.2,5918.4,770.77
1983-04-11,13,4.1,0,4.36,0.59,0.42631,4788,9946.8,553.85
1983-04-12,16.3,1,0,2.28,0.65,0.73626,20491.2,5104.8,725.38
1983-04-13,18.1,3.3,6e-04,2.42,0.67,0.57567,11570.4,8557.2,676.92
1983-04-14,15.8,8.9,0,4.11,0.78,0.18931,151.2,6505.2,353.85
1983-04-15,14.9,9.9,0.0111,3.62,0.92,0.16699,925.2,4978.8,64.62
1983-04-16,11.8,2.8,0,4.96,0.54,0.75988,22017.6,4993.2,682.31
1983-04-17,11.7,-1.3,8e-04,3.33,0.56,0.67597,17359.2,6796.8,606.15
1983-04-18,5.7,-0.8,0.004,1.69,0.65,0.26317,658.8,8794.8,239.23
1983-04-19,5,-2,4e-04,4.08,0.53,0.67033,15382.8,8820,453.08
1983-04-20,8.6,-0.6,0,5.3,0.5,0.70508,17744.4,7840.8,506.92
1983-04-21,13.7,-2.2,0,3.64,0.5,0.72305,20048.4,6318,711.54
1983-04-22,17.5,-1.1,0,2.19,0.61,0.64648,16124.4,7563.6,863.85
1983-04-23,14.4,7.6,0.0069,2.23,0.82,0.15421,288,5389.2,256.43
1983-04-24,12.2,9.1,0.0253,4.01,0.93,0.23156,1281.6,7282.8,145.71
1983-04-25,13.3,2.2,1e-04,6.68,0.54,0.73439,21117.6,6166.8,702.86
1983-04-26,20.3,6.9,0,4.85,0.43,0.73626,22194,5281.2,1053.57
1983-04-27,25.2,4.5,0,2.36,0.64,0.72895,22129.2,5191.2,1332.14
1983-04-28,26.7,6.6,0,2.45,0.65,0.73055,22125.6,5371.2,1495
1983-04-29,25.7,10.7,0,2.55,0.61,0.61752,13791.6,9547.2,1333.57
1983-04-30,23.6,14.5,0,3.75,0.66,0.59017,11948.4,10447.2,997.14
1983-05-01,24.1,13.4,0.0012,3.3,0.72,0.5131,9630,9918,930
1983-05-02,25.9,16.9,0,3.95,0.72,0.4152,6721.2,9158.4,959.29
1983-05-03,22,17.6,0.0013,3.86,0.68,0.28601,1407.6,9572.4,822.86
1983-05-04,17.3,10.8,0.0057,4.16,0.76,0.50732,10900.8,8647.2,562.14
1983-05-05,18,5.8,0,3.68,0.61,0.67755,19645.2,6555.6,867.14
1983-05-06,20.1,3.2,0,1.71,0.57,0.73919,23263.2,5421.6,1067.14
1983-05-07,23.8,8.3,0,3.07,0.57,0.7143,21589.2,6224.4,1201.43
1983-05-08,20.8,12,0.0114,3.31,0.75,0.3791,6717.6,8092.8,422.14
1983-05-09,16.2,4.1,0,4.44,0.53,0.76135,24357.6,5482.8,865.71
1983-05-10,20.9,1.1,0,1.93,0.55,0.75612,24228,5500.8,1113.57
1983-05-11,24.3,3.1,0,1.57,0.59,0.74915,23961.6,5583.6,1380.71
1983-05-12,24.9,7.4,0,1.39,0.54,0.727,22640.4,6116.4,1430.71
1983-05-13,24,10,0,1.77,0.65,0.59595,15238.8,8402.4,937.14
1983-05-14,26.8,13,3e-04,2.09,0.78,0.55039,15116.4,6778.8,1035.71
1983-05-15,27.2,16.8,7e-04,2.98,0.75,0.48599,9856.8,9529.2,1055.71
1983-05-16,21.3,13.9,0.0122,3.23,0.87,0.30028,5432.4,6577.2,254.29
1983-05-17,19.2,5.3,0,2.03,0.58,0.69644,20782.8,7142.4,928.57
1983-05-18,19.6,7.6,0,2.52,0.61,0.63382,16434,9043.2,935
1983-05-19,16.1,11.3,0.0062,3.63,0.76,0.2105,763.2,7718.4,304.29
1983-05-20,25.3,14.5,0.0042,2.74,0.83,0.45444,6890.4,11462.4,860
1983-05-21,25.6,15.7,0.0137,1.65,0.84,0.32179,4424.4,8600.4,337.86
1983-05-22,23.5,16,0.0078,2.01,0.93,0.28489,3405.6,8150.4,304.29
1983-05-23,25.5,14.2,0,2.74,0.77,0.60492,17996.4,6591.6,1026.43
1983-05-24,21.2,14.4,0,3.08,0.66,0.60089,16110,8362.8,1020
1983-05-25,23.1,7.1,0,2.05,0.64,0.61845,18172.8,7063.2,1154.29
1983-05-26,22,9.6,0,2.35,0.68,0.57382,16192.8,7264.8,1061.43
1983-05-27,20.1,6.2,0,2.45,0.54,0.72867,22986,6854.4,1075.71
1983-05-28,23.1,8.5,8e-04,1.52,0.67,0.50103,12016.8,8535.6,918.57
1983-05-29,22.5,12.8,0.0117,2.33,0.87,0.31789,4449.6,8611.2,383.57
1983-05-30,24.9,15,0.001,2.19,0.75,0.56613,14878.8,8416.8,1170
1983-05-31,23.1,11.5,0,2.5,0.68,0.53386,12765.6,9234,1097.86
1983-06-01,19.3,11.7,2e-04,2.06,0.65,0.44737,9640.8,8820,890.71
1983-06-02,23.3,6.9,0,1.62,0.67,0.69066,21484.8,7052.4,1201.43
1983-06-03,26.5,11.4,0.0033,1.29,0.72,0.46321,12330,6832.8,969.29
1983-06-04,23.2,17.1,0.0097,3.15,0.86,0.40001,6742.8,9824.4,519.29
1983-06-05,26.4,12.2,0,1.58,0.76,0.63696,18723.6,7686,1132
1983-06-06,26.9,16.5,0.0089,1.45,0.74,0.52304,14338.8,7369.2,762.67
1983-06-07,23.3,17.1,2e-04,2.58,0.8,0.34516,2761.2,11577.6,744.67
1983-06-08,24.9,11.9,0.003,1.63,0.65,0.62636,18176.4,7866,1232
1983-06-09,23.9,11.5,2e-04,2.16,0.66,0.57586,17017.2,6944.4,1056.67
1983-06-10,25.7,13.7,0,1.36,0.68,0.59706,17733.6,7128,1204.67
1983-06-11,28.3,12,0,1.75,0.6,0.60256,17794.8,7311.6,1593.33
1983-06-12,28.6,13.7,0,1.58,0.58,0.6042,18781.2,6408,1662.67
1983-06-13,29.3,14,0,1.66,0.6,0.57317,16981.2,6926.4,1692.67
1983-06-14,29.4,16.1,0.0019,1.52,0.72,0.52082,12862.8,8870.4,1164.67
1983-06-15,29.4,16.6,7e-04,1.01,0.79,0.55677,15217.2,8024.4,1108.67
1983-06-16,29.7,17.3,5e-04,1.08,0.77,0.54196,14349.6,8280,1234
1983-06-17,30.2,16.1,0.0024,1.14,0.79,0.49288,12870,7714.8,1078
1983-06-18,28.9,17.8,0.002,1.01,0.84,0.45972,10666.8,8535.6,876
1983-06-19,28.7,18.8,0.0022,0.86,0.87,0.3997,7783.2,8913.6,688.67
1983-06-20,27.8,18.3,0.0073,1.23,0.85,0.41461,7387.2,9932.4,742
1983-06-21,27,17.6,0,1.59,0.8,0.51401,13618.8,7851.6,956.67
1983-06-22,24,18.3,0.0051,3.06,0.85,0.39384,8096.4,8352,536.67
1983-06-23,28.9,15.4,0,1.36,0.66,0.70663,23475.6,6030,1695
1983-06-24,31.3,13.5,0,1.64,0.6,0.69717,22687.2,6415.2,2002.86
1983-06-25,30.8,18,0,2.69,0.63,0.69095,22665.6,6166.8,2023.57
1983-06-26,30.9,15.9,0,2.04,0.59,0.66561,21099.6,6663.6,2015.71
1983-06-27,33.2,19.2,0.0034,1.79,0.69,0.56344,16491.6,6998.4,1577.14
1983-06-28,30.5,21.7,0.0047,2.3,0.74,0.43562,8326.8,9824.4,1170.71
1983-06-29,30.4,19.2,0.0086,2.48,0.8,0.48968,12240,8150.4,979.29
1983-06-30,21.9,18.7,0.0071,1.94,0.94,0.14751,536.4,5601.6,217.86
1983-07-01,29.4,20.3,0.004,1.11,0.83,0.42581,9277.2,8427.6,836.43
1983-07-02,33.5,19.8,0.0016,1.66,0.81,0.63709,19598.4,6868.8,1390
1983-07-03,33,19.8,0.0013,1.26,0.77,0.57931,16502.4,7542,1536.43
1983-07-04,32.7,20.5,0.0053,1.55,0.79,0.54932,15562.8,7214.4,1340
1983-07-05,28.4,20.9,0.0034,2.38,0.84,0.41041,7408.8,9590.4,791.43
1983-07-06,26.5,16.1,0,2.68,0.72,0.61126,18349.2,6940.8,1252.86
1983-07-07,26.1,11.5,0,2.15,0.56,0.72325,23911.2,5976,1507.14
1983-07-08,28.1,12.8,0,0.8,0.51,0.72034,23886,5842.8,1787.14
1983-07-09,29.4,13.7,0,2.39,0.61,0.70035,22914,5950.8,1909.29
1983-07-10,29.8,16.2,0,2,0.6,0.62857,18694.8,7174.8,1845.71
1983-07-11,30.4,15.9,0,1.3,0.55,0.64922,18828,7851.6,1985.71
1983-07-12,32.7,14.9,0,1.56,0.55,0.71131,23270.4,5914.8,2483.57
1983-07-13,33.4,19.7,0,1.98,0.64,0.59946,17866.8,6688.8,2129.29
1983-07-14,33.2,20.8,0,1.62,0.67,0.57725,14990.4,8614.8,2113.57
1983-07-15,33.7,18.5,0,2.22,0.54,0.64426,19969.2,6328.8,2458.57
1983-07-16,34.1,21.3,0,2.85,0.63,0.61144,18669.6,6242.4,2300.71
1983-07-17,34.1,22,2e-04,2.83,0.6,0.60466,16941.6,7646.4,2330.71
1983-07-18,31.8,21.5,3e-04,2.72,0.67,0.55115,15022.8,7344,1543.57
1983-07-19,32.3,21.2,0,2.33,0.68,0.57222,15271.2,7902,1841.43
1983-07-20,35.3,22,0,2.26,0.63,0.62977,18392.4,7056,2437.14
1983-07-21,36.2,23.9,1e-04,3.58,0.57,0.64235,19324.8,6573.6,2582.86
1983-07-22,32.1,25.8,5e-04,3.76,0.66,0.50575,10116,10227.6,1707.86
1983-07-23,33.8,22.3,0.0076,1.41,0.75,0.48777,10141.2,9432,1381.43
1983-07-24,30.4,24.3,0.001,3.45,0.66,0.47423,11098.8,7884,1599.29
1983-07-25,29,19,2e-04,2.27,0.69,0.47202,11001.6,7844.4,1555
1983-07-26,28.9,16.5,4e-04,1.95,0.64,0.59957,16790.4,7084.8,1782.86
1983-07-27,30.5,16.4,0,1.31,0.56,0.59232,16419.6,7102.8,2150
1983-07-28,30.9,18.4,0,1.93,0.54,0.5958,16556.4,7038,2172.14
1983-07-29,31,18.5,0,1.5,0.53,0.62013,17042.4,7444.8,2191.43
1983-07-30,32.4,17.9,0,1.37,0.53,0.61091,16322.4,7729.2,2392.14
1983-07-31,34.2,18.7,0,2.17,0.47,0.59352,16624.8,6670.8,2775
1983-08-01,28.9,22.1,0.0106,2.61,0.72,0.36269,4744.8,9446.4,956.43
1983-08-02,29.6,19.7,6e-04,1.64,0.76,0.45662,9252,8557.2,1235
1983-08-03,30.3,20.1,1e-04,1.51,0.75,0.54778,13816.8,7477.2,1326.43
1983-08-04,32.2,19.6,7e-04,1.2,0.73,0.52566,13384.8,6980.4,1630.71
1983-08-05,32.1,18.9,5e-04,1.46,0.72,0.50557,11617.2,7902,1764.29
1983-08-06,32.8,20.3,0.0016,1.19,0.73,0.54668,14396.4,6634.8,1614.29
1983-08-07,32.5,19,0,1.2,0.67,0.6147,17730,5832,2049.29
1983-08-08,32.5,19.5,0,0.95,0.6,0.53206,13586.4,6732,2225.71
1983-08-09,34.1,20,1e-04,2.24,0.58,0.59683,16923.6,5781.6,2438.57
1983-08-10,30.1,19.9,8e-04,1.29,0.69,0.47956,10130.4,8042.4,1542.86
1983-08-11,35.3,19.7,0.0012,2.12,0.69,0.56446,14810.4,6494.4,2056.43
1983-08-12,28.8,19.2,0.0057,3.77,0.73,0.50576,9633.6,9378,1283.57
1983-08-13,25.1,14.1,0,2.27,0.64,0.45181,7081.2,9831.6,1290.71
1983-08-14,24.5,14.1,0,1.48,0.59,0.61407,14702.4,8186.4,1303.57
1983-08-15,27.3,15.8,0,1.34,0.57,0.51965,11188.8,8096.4,1584.29
1983-08-16,30,18.2,0,1.05,0.56,0.54505,13456.8,6681.6,1849.29
1983-08-17,31,19.2,0,1.41,0.62,0.55438,13809.6,6580.8,1735
1983-08-18,32.9,21,0,2.93,0.66,0.4836,9648,8056.8,1910.71
1983-08-19,34.6,21.7,0,2.49,0.61,0.61877,16488,6058.8,2332.86
1983-08-20,37.8,19.4,7e-04,2.02,0.6,0.64598,17859.6,5565.6,2692.86
1983-08-21,37.8,22.8,0,1.84,0.55,0.61405,16732.8,5425.2,3225.71
1983-08-22,37.6,22.4,0.0024,1.54,0.59,0.54965,13629.6,6105.6,2400.71
1983-08-23,31.4,23.1,0.014,1.23,0.78,0.42448,7848,7315.2,912.86
1983-08-24,25.7,21.7,0.0155,1.69,0.96,0.11792,133.2,4057.2,115
1983-08-25,27,19.7,0.0024,1.39,0.82,0.4315,7398,7855.2,924.29
1983-08-26,30.2,17.7,0,1.31,0.7,0.57984,13388.4,6998.4,1466.15
1983-08-27,30.7,19,0.0015,1.77,0.75,0.49408,9619.2,7657.2,1214.62
1983-08-28,31.5,21.2,1e-04,2.42,0.78,0.55554,12387.6,6930,1240.77
1983-08-29,30.6,20.4,0,2.55,0.73,0.60639,15400.8,5565.6,1616.92
1983-08-30,31.6,17.2,0,1.73,0.62,0.68206,18147.6,5299.2,2088.46
1983-08-31,31.8,17.2,1e-04,1.37,0.62,0.52659,11901.6,6094.8,1887.69
1983-09-01,27.8,18.5,2e-04,1.35,0.78,0.50188,9532.8,7516.8,1063.85
1983-09-02,24.9,19.8,0,2.17,0.78,0.26601,1947.6,7034.4,694.62
1983-09-03,29.5,15.6,0,1.28,0.7,0.64923,15667.2,6120,1663.08
1983-09-04,29.3,20,2e-04,1.6,0.72,0.42813,6588,7689.6,1111.54
1983-09-05,32.4,20.5,0,2.06,0.71,0.59371,14227.2,5446.8,1930
1983-09-06,33,22.3,0,2.57,0.62,0.6003,14508,5256,2044.62
1983-09-07,31.7,21.4,9e-04,2.9,0.66,0.54305,11430,6332.4,1515.38
1983-09-08,31.2,19.2,0,1.43,0.69,0.66623,16178.4,5468.4,1963.08
1983-09-09,32.7,17.8,0,1.21,0.55,0.64364,15530.4,5241.6,2175.38
1983-09-10,34.2,16.8,0,1.82,0.5,0.72691,18885.6,4413.6,2996.92
1983-09-11,34.7,17.4,0,1.75,0.5,0.6518,16099.2,4647.6,2752.31
1983-09-12,32.7,20.8,0.004,1.65,0.66,0.53134,11059.2,5734.8,1442.31
1983-09-13,25.1,19,0.0111,1.4,0.86,0.29792,2656.8,6692.4,462.5
1983-09-14,22.4,15.1,0.0121,2.91,0.85,0.25848,3002.4,5050.8,668.33
1983-09-15,21.9,12.2,0,2.1,0.63,0.57118,10702.8,6962.4,1150
1983-09-16,21.9,12.5,0,2.42,0.64,0.46673,5706,8622,1018.33
1983-09-17,27.4,14.6,0,2.86,0.66,0.59632,12898.8,5270.4,1475.83
1983-09-18,30.1,12.4,0,1.69,0.67,0.64731,14810.4,4762.8,1830.83
1983-09-19,30.5,15.5,0,1.79,0.65,0.59221,12916.8,4852.8,1905.83
1983-09-20,28.8,17.8,0.0063,2.43,0.74,0.52031,10605.6,4885.2,1052.5
1983-09-21,21.2,13.9,0.0134,3.52,0.96,0.1298,867.6,2966.4,138.33
1983-09-22,16,8.9,2e-04,4.65,0.55,0.74055,17265.6,4435.2,944.17
1983-09-23,17.1,4.3,0,2.23,0.57,0.61565,12164.4,5731.2,896.67
1983-09-24,17.7,3.1,0,1.61,0.61,0.74093,17085.6,4276.8,970.83
1983-09-25,19.1,7.3,0,1.44,0.55,0.73082,16657.2,4240.8,997.5
1983-09-26,22.2,9,0,1.21,0.58,0.68704,14468.4,5014.8,1189.17
1983-09-27,24.4,7.6,0,1.61,0.61,0.70859,15638.4,4287.6,1325
1983-09-28,24.9,11.1,0,2.31,0.68,0.63704,11746.8,6015.6,1241.67
1983-09-29,21.6,11.8,0,2.4,0.63,0.49875,5122.8,8665.2,1260.83
